IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
18.154.161.117,443,192.168.20.101,39224,UDP,29,28505,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,38072,44.198.76.21,443,TCP,63,15567,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AMAZO-4
18.154.161.106,443,192.168.20.101,46080,TCP,186,85289,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,42248,63.140.37.149,443,TCP,34,9702,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AS-CLOUD-ENGINEERING
18.154.161.106,443,192.168.20.101,46084,TCP,35,11383,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
18.65.64.103,443,192.168.20.101,40402,TCP,37,13002,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
18.133.38.236,443,192.168.20.101,41240,TCP,37,11652,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
18.213.203.80,443,192.168.20.101,49834,TCP,41,11458,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
18.65.82.43,443,192.168.20.101,42748,TCP,1173,1442748,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
18.65.82.43,443,192.168.20.101,42750,TCP,41,14394,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,45366,8.8.4.4,443,UDP,69,42356,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,42666,52.43.99.231,443,TCP,45,12308,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,42095,8.8.4.4,443,UDP,146,49998,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
108.139.210.16,443,192.168.20.101,40796,UDP,112,88548,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
18.65.82.63,443,192.168.20.101,47531,UDP,33,32268,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,37629,3.166.81.37,443,UDP,35,30517,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,45686,3.166.81.37,443,UDP,550,561222,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,39166,3.166.81.37,443,TCP,150,132041,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
192.168.20.101,39168,3.166.81.37,443,TCP,209,148662,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
18.65.82.93,443,192.168.20.101,43210,UDP,31,30044,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
108.139.210.16,443,192.168.20.101,49257,UDP,35,33916,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
192.168.20.101,46508,3.166.81.32,443,TCP,83,59850,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,AT-88-Z
108.139.210.126,443,192.168.20.101,40348,TCP,181,155904,N/A | N/A,N/A | N/A,N/A | N/A,AMAZO-4,IP Privato/Riservato
13.35.198.11,443,192.168.20.101,40402,TCP,50,18299,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
142.251.157.119,443,192.168.20.101,37428,UDP,32,26171,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
