IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
142.250.181.78,443,192.168.20.101,43724,UDP,44,30956,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.153.139,443,192.168.20.101,47878,UDP,28,24698,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.101,37275,UDP,53,31832,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.153.139,443,192.168.20.101,45314,TCP,37,14885,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,49596,192.178.202.97,443,UDP,28,29384,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,46378,8.8.8.8,443,TCP,35,12175,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,41396,216.239.34.157,443,TCP,114,78927,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45867,216.58.209.33,443,UDP,26,21046,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,47073,216.58.204.129,443,UDP,37,21644,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,41362,216.58.204.129,443,UDP,37,17983,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,46382,8.8.8.8,443,TCP,33,11730,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,41400,216.239.34.157,443,TCP,115,78420,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,46386,8.8.8.8,443,TCP,32,11759,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,41404,216.239.34.157,443,TCP,136,101488,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,44182,192.178.202.100,443,UDP,48,32333,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,38658,216.58.204.234,443,UDP,109,88250,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.140.106,443,192.168.20.101,49230,UDP,41,27023,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.101,48019,192.178.202.97,443,UDP,31,15919,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,39255,216.58.209.33,443,UDP,31,21891,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.16.208.203,443,192.168.20.101,49526,UDP,21,16433,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.19.159.190,443,192.168.20.101,46456,UDP,19,15337,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.208.203,443,192.168.20.101,41432,TCP,544,296753,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,45384,8.8.4.4,853,TCP,19,3234,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
104.16.208.203,443,192.168.20.101,40676,UDP,23,17533,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
151.101.1.91,443,192.168.20.101,37830,UDP,34,18149,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
104.16.156.111,443,192.168.20.101,44532,UDP,23,19405,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.156.111,443,192.168.20.101,46904,TCP,115,86780,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.155.111,443,192.168.20.101,45944,UDP,19,16793,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.155.111,443,192.168.20.101,44982,TCP,207,81776,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.156.111,443,192.168.20.101,47209,UDP,25,20709,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,42014,192.178.202.97,443,UDP,29,18151,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.16.155.111,443,192.168.20.101,49125,UDP,23,19405,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.208.203,443,192.168.20.101,42464,UDP,25,18629,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,40166,192.178.202.97,443,TCP,205,184781,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
18.65.64.70,443,192.168.20.101,38180,TCP,766,681262,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
104.16.208.203,443,192.168.20.101,47074,UDP,23,17533,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.19.159.190,443,192.168.20.101,48948,UDP,23,15499,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
142.251.209.35,443,192.168.20.101,46633,UDP,37,30883,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.145.154,443,192.168.20.101,44904,UDP,34,26440,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
104.16.208.203,443,192.168.20.101,47974,UDP,23,17529,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.208.203,443,192.168.20.101,41444,TCP,56,18870,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
104.16.208.203,443,192.168.20.101,37973,UDP,22,15386,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
