IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
104.16.155.111,443,192.168.20.101,45620,TCP,85,32595,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.101,45701,216.58.204.136,443,UDP,215,191848,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,38006,216.58.204.136,443,TCP,24,10471,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
18.65.64.70,443,192.168.20.101,38818,TCP,452,438922,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
104.16.208.203,443,192.168.20.101,42082,TCP,45,16187,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
142.250.180.131,443,192.168.20.101,41976,UDP,36,30480,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.180.131,443,192.168.20.101,45134,TCP,21,8646,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
18.65.64.70,443,192.168.20.101,38824,TCP,25,9728,N/A | N/A,N/A | N/A,N/A | N/A,AT-88-Z,IP Privato/Riservato
192.168.20.101,48205,192.178.202.94,443,UDP,27,22881,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,45325,8.8.4.4,443,UDP,46,27626,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,46973,192.178.204.94,443,UDP,148,126512,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,46154,8.8.4.4,443,UDP,65,37997,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.101,47852,192.178.202.94,443,UDP,35,24960,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,38310,192.178.202.95,443,TCP,38,13167,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,43249,192.178.194.94,443,UDP,39,29847,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,47418,192.178.202.94,443,UDP,41,28267,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.101,46342,192.178.202.94,443,TCP,33,18043,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
