IP_1,Porta_1,IP_2,Porta_2,Protocollo,Pacchetti_Totali,Byte_Totali,Nome_Dominio_Associato,SNI_TLS,Host_HTTP,Organizzazione_WHOIS_IP_1,Organizzazione_WHOIS_IP_2
192.168.20.102,50706,46.228.164.11,443,TCP,34,12674,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,TURN-RIPE1
192.168.20.102,40374,64.158.223.137,443,TCP,34,12710,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,LC-ORG-ARIN
103.231.98.104,443,192.168.20.102,54678,TCP,39,14934,N/A | N/A,N/A | N/A,N/A | N/A,PubMatic-AP-SG,IP Privato/Riservato
192.168.20.102,50860,198.47.127.205,443,TCP,36,12518,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GTT-ARIN-BLK7
103.231.98.109,443,192.168.20.102,46074,TCP,37,12803,N/A | N/A,N/A | N/A,N/A | N/A,PubMatic-AP-SG,IP Privato/Riservato
188.40.16.220,443,192.168.20.102,40878,TCP,27,8274,N/A | N/A,N/A | N/A,N/A | N/A,HOS-2011199,IP Privato/Riservato
142.251.140.98,443,192.168.20.102,56856,UDP,37,26666,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.98,443,192.168.20.102,44250,TCP,50,14443,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,46694,51.38.120.206,443,TCP,31,8127,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,OVH-DEDICATED-FO
192.168.20.102,34160,34.1.242.226,443,TCP,53,9875,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGL-2
185.184.8.90,443,192.168.20.102,34470,TCP,35,10358,N/A | N/A,N/A | N/A,N/A | N/A,NL-RTBHOUSE-20170825,IP Privato/Riservato
192.168.20.102,41686,67.202.105.23,443,TCP,32,11979,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,STEADFAST-3
192.168.20.102,35668,35.214.136.108,443,TCP,27,9267,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE-CLOUD
142.251.209.34,443,192.168.20.102,38439,UDP,38,28751,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,35024,UDP,38,27571,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.98,443,192.168.20.102,37555,UDP,37,26195,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,35522,8.8.4.4,853,TCP,17,3114,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,60017,8.8.8.8,443,UDP,404,100888,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,50273,192.178.194.94,443,UDP,36,25364,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
104.17.24.14,443,192.168.20.102,33509,UDP,22,14915,N/A | N/A,N/A | N/A,N/A | N/A,CLOUDFLARENET,IP Privato/Riservato
192.168.20.102,58127,192.178.203.139,443,UDP,34,26741,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
151.101.130.137,443,192.168.20.102,57626,TCP,19,4951,N/A | N/A,N/A | N/A,N/A | N/A,SKYCA-3,IP Privato/Riservato
192.168.20.102,49581,192.178.194.94,443,UDP,27,22899,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,53189,216.58.204.227,443,UDP,36,26212,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,56450,192.178.194.94,443,TCP,38,12403,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,36294,216.58.204.228,443,UDP,955,805390,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,34620,213.209.0.20,443,TCP,27,14079,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,IT-MATRIX-991115
142.251.143.174,443,192.168.20.102,39589,UDP,41,30687,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.209.34,443,192.168.20.102,41704,UDP,39,24854,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
192.168.20.102,50177,216.58.209.33,443,UDP,27,21375,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,34314,8.8.8.8,443,TCP,33,11729,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,48788,216.239.34.157,443,TCP,138,103730,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,48324,216.58.209.40,443,UDP,43,19633,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,34318,8.8.8.8,443,TCP,32,11758,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOGL
192.168.20.102,48792,216.239.34.157,443,TCP,179,118898,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,57128,216.58.204.129,443,UDP,45,26744,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
192.168.20.102,48660,216.58.204.129,443,UDP,36,17862,N/A | N/A,N/A | N/A,N/A | N/A,IP Privato/Riservato,GOOGLE
142.251.140.110,443,192.168.20.102,36135,UDP,58,45157,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.251.140.110,443,192.168.20.102,42436,TCP,23,12233,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
142.250.181.78,443,192.168.20.102,43373,UDP,44,29043,N/A | N/A,N/A | N/A,N/A | N/A,GOOGLE,IP Privato/Riservato
